rank_1based,id,name,network,symbol,private,created,proposalsCount,followersCount,cum_proposals,cum_coverage,is_selected
8998,prophetfinance.eth,prophet.finance,1,PROPHET,False,1606173854,12,1,282961,0.9460382947566207,False
8999,facuxx13.eth,el queee,1,USDC,False,1707242645,12,13,282973,0.9460784149835674,False
9000,haofangyuan.eth,De-FamousDAO,1,ETH,False,1638087299,12,19,282985,0.9461185352105141,False
9001,sumiy.eth,Sumiya,1,VOTE,False,1688410994,12,0,282997,0.9461586554374609,False
9002,staralexbtc.eth,StarAlexBTC,137,MATIC,False,1690994837,12,11,283009,0.9461987756644077,False
9003,cryptomaks.eth,MetaMaks,1,VOTE,True,1690999081,12,11,283021,0.9462388958913545,False
9004,creed,CREED,1,CREED,False,1620456730,12,0,283033,0.9462790161183012,False
9005,lara88.eth,ghnsha,1,VOTE,False,1688397391,12,29,283045,0.9463191363452479,False
9006,jackygu.eth,ferc20,1,vote,False,1685612610,12,127,283057,0.9463592565721947,False
9007,225520.eth,xjgf,1,VOTE,False,1690941399,12,1,283069,0.9463993767991414,False
9008,٩٠١٠٩.eth,CUINTERTIO COE,1,MATIC,False,1712460661,12,0,283081,0.9464394970260882,False
9009,entest.eth,entest.eth,1,ENTEST,False,1665758456,12,3,283093,0.946479617253035,False
9010,该合作伙伴关系.eth,YUAOMI SWICHNU,1,MATIC,False,1712460385,12,0,283105,0.9465197374799816,False
9011,globalgastronomers.eth,Etherealm,1,VOTE,False,1691069640,12,9,283117,0.9465598577069284,False
9012,96383.eth,dao,1,VOTE,False,1705983948,12,1,283129,0.9465999779338752,False
9013,76952.eth,dao,1,VOTE,False,1705983978,12,1,283141,0.946640098160822,False
9014,35632.eth,dao,1,VOTE,False,1705984000,12,1,283153,0.9466802183877687,False
9015,zchat.eth,cfxfc,1,cfxfc,False,1652967891,12,3,283165,0.9467203386147154,False
9016,59615.eth,dao,1,VOTE,False,1705984025,12,1,283177,0.9467604588416622,False
9017,celo.goodghosting.eth,GG @ Celo,42220,GGVOTE,False,1662722107,12,212,283189,0.9468005790686089,False
9018,s7miles.eth,Airlines,1,VOTE,False,1697643546,12,13,283201,0.9468406992955557,False
9019,seedtopia.eth,Seedtopia,56,BUSD,False,1649046860,12,3,283213,0.9468808195225025,False
9020,adeline199.eth,AnyLine_Line,1,ETH,False,1708768001,12,7,283225,0.9469209397494491,False
9021,lpf.eth,Stanford Alumni DAO,1,GSBDAO,True,1648813884,12,51,283237,0.9469610599763959,False
9022,sismo.eth,Sismo,137,Voting Point,False,1634219556,12,20424,283249,0.9470011802033427,False
9023,collegesuccess.eth,C3 Mobility DAO ,137,OPP,True,1639954695,12,6,283261,0.9470413004302894,False
9024,abdulhamidhan.eth,DM DAO,1,VOTE,False,1686828215,12,13,283273,0.9470814206572362,False
9025,mxlcolm.eth,mxlcolm,1,MXL,False,1634144668,12,7,283285,0.947121540884183,False
9026,oxoxt.eth,web3,1,VOTE,False,1686829003,12,1,283297,0.9471616611111296,False
9027,axiegurumi.eth,Axie,1,USDC,False,1712413291,12,16,283309,0.9472017813380764,False
9028,vote.mcdex.eth,MCDEX,1,MCB,False,1634115733,12,43,283321,0.9472419015650232,False
9029,duokong.eth,Rabbithole  Snapshot,1,RHC,False,1661173214,12,25,283333,0.94728202179197,False
9030,zheng.848844.eth,cuny64795,1,eth,False,1691166535,12,2,283345,0.9473221420189167,False
9031,fx2022108.eth,K,1,VOTE,False,1688664375,12,21,283357,0.9473622622458634,False
9032,0xbellaio.eth,MY NETWORK,1,ETH,False,1690796954,12,1,283369,0.9474023824728102,False
9033,creditblockchain.eth,Secret,1,Vote,False,1617597126,12,2,283381,0.9474425026997569,False
9034,mykyhuda.eth,mykyhuda.eth,1,MYK,False,1710752578,12,10,283393,0.9474826229267037,False
9035,25367.eth,dao,1,VOTE,False,1705983924,12,1,283405,0.9475227431536505,False
9036,82367.eth,dao,1,VOTE,False,1705983892,12,1,283417,0.9475628633805971,False
9037,72358.eth,dao,1,VOTE,False,1705983846,12,1,283429,0.9476029836075439,False
9038,lollidao.eth,LolliDAO,1,LPOP,True,1624515330,12,3,283441,0.9476431038344907,False
9039,tarantima.eth,Tarantima,1,VOTE,True,1690884763,12,5,283453,0.9476832240614375,False
9040,sdoge.eth,bb3,1,sdoge,False,1639030949,12,1,283465,0.9477233442883842,False
9041,mua.eth,ApeDao,1,USDC,False,1636015477,12,10,283477,0.9477634645153309,False
9042,nbaxyz.eth,nbaxyz.eth,1,VOTE,False,1686640823,12,1,283489,0.9478035847422777,False
9043,19880825.eth,bjkbkj,1,VOTE,False,1688640011,12,17,283501,0.9478437049692244,False
9044,yamishka.eth,memishka,1,vote,False,1690882084,12,5,283513,0.9478838251961712,False
9045,niceaccount.eth,qian home,1,UNI,False,1665706127,12,21,283525,0.947923945423118,False
9046,the187bytruthlabs.eth,erty11,1,MATIC,False,1688271914,12,1,283537,0.9479640656500647,False
9047,metaiching.eth,iching,1,Bean,False,1688270546,12,1,283549,0.9480041858770114,False
9048,tvorog.eth,Tvorojok,1,VOTE,True,1662810767,12,10,283561,0.9480443061039582,False
9049,gfgcfgh.eth,gfgcfgh.eth,100,poap,False,1688659207,12,23,283573,0.948084426330905,False
9050,58328.eth,dao,1,VOTE,False,1705983824,12,1,283585,0.9481245465578517,False
9051,onchainbuild.eth,test,1,USDC,False,1700033575,12,17,283597,0.9481646667847985,False
9052,lovemika.eth,leedao,1,VOTE,False,1686734798,12,3,283609,0.9482047870117452,False
9053,sdmav.eth,sdmav,1,sdMAV,False,1688659285,12,11,283621,0.9482449072386919,False
9054,zzhyll.eth,oracles,1,VOTE,False,1691088117,12,12,283633,0.9482850274656387,False
9055,dosjasminos.eth,Jazzy Town,1,VOTE,False,1708810302,12,0,283645,0.9483251476925855,False
9056,lexilama.eth,Lama DAO,1,VOTE,True,1662810396,12,10,283657,0.9483652679195322,False
9057,alfamint.eth,Minter,1,VOTE,False,1690838909,12,9,283669,0.9484053881464789,False
9058,moonbeam-foundation.eth,Moonbeam Foundation,1284,GLMR,False,1669658098,12,4613,283681,0.9484455083734257,False
9059,airdropservice.eth,airdropservice,324,usdc,False,1691115241,12,4,283693,0.9484856286003724,False
9060,63953.eth,dao,1,VOTE,False,1705983791,12,1,283705,0.9485257488273192,False
9061,samurailegends.eth,Samurai Legends,56,SMG,False,1650605496,12,21,283717,0.948565869054266,False
9062,test2.testsnap.eth,E2ETwo,1,TESTThree,False,1646905491,12,0,283729,0.9486059892812126,False
9063,pupperdao.eth,PupperDAO,1,PUP,False,1620071262,12,7,283741,0.9486461095081594,False
9064,echos.eth,Echos,4,SON,False,1655262098,12,2,283753,0.9486862297351062,False
9065,sivrce.eth,blue sky,1,eth,True,1697719636,12,13,283765,0.948726349962053,False
9066,redblacktree.eth,Gamer,1,VOTE,False,1687666644,12,2,283777,0.9487664701889997,False
9067,ldo.freesubs.eth,IDODAO,42161,ETH,False,1687568731,12,1,283789,0.9488065904159465,False
9068,thegrandbanks.eth,The Grand Banks,56,GRANDPOWER,False,1622260654,12,22,283801,0.9488467106428932,False
9069,dxbnftdao.eth,DXB NFT DAO,1,DXB,False,1644864952,12,2,283813,0.9488868308698399,False
9070,665432.eth,WEB3 DAO of panda,42161,ETH,False,1692375039,12,49,283825,0.9489269510967867,False
9071,owenking999.eth,Vote for You,324,ETH,False,1697471542,12,1,283837,0.9489670713237335,False
9072,nineanhant.eth,Grub Hub,1,VOTE,False,1710102787,12,1,283849,0.9490071915506803,False
9073,kaan999.eth,ZKSYNC UPCOMING PREDICTIONS,324,VOTE,False,1690116938,12,121,283861,0.9490473117776269,False
9074,goblinscash.eth,Goblins Cash,10000,GOB,False,1644874315,12,19,283873,0.9490874320045737,False
9075,bebopx.eth,Cowboy DAO,1,VOTE,False,1692619894,12,12,283885,0.9491275522315205,False
9076,luxenon.eth,luxenon,1,VOTE,False,1696859806,12,1,283897,0.9491676724584672,False
9077,krap.eth,Krapopolis,1,KRAPCHICKENS,True,1663365920,12,18,283909,0.949207792685414,False
9078,zksyncdomain.eth,Testmo,1,MATIC,False,1706815995,12,1,283921,0.9492479129123607,False
9079,usdd.freesubs.eth,UADDDAO,42161,ETH,False,1687568731,12,1,283933,0.9492880331393074,False
9080,kongtoudawo.eth,kongtoudawo,1,ENS,False,1637469356,12,42,283945,0.9493281533662542,False
9081,撸到全球首富.eth,898,1,MATIC,False,1689011131,12,1,283957,0.949368273593201,False
9082,growwell.eth,growwell,1,ETH,False,1689724459,12,1,283969,0.9494083938201477,False
9083,firsthandmade.eth,Double Bottom Community,137,LPP,False,1711108060,12,9,283981,0.9494485140470944,False
9084,xuanlv.eth,baby,1,VOTE,False,1690027971,12,6,283993,0.9494886342740412,False
9085,anonymuslab.eth,Carma Activator,1,MERGE,False,1711108299,12,3,284005,0.949528754500988,False
9086,marazzi.eth,Ragno,1,LDO,False,1663504022,12,13,284017,0.9495688747279347,False
9087,beewallet.eth,BEECAPITAL,56,BEE,False,1656512770,12,112,284029,0.9496089949548815,False
9088,television.joints.eth,TVDAO,1,ETH,False,1687574148,12,3,284041,0.9496491151818283,False
9089,grapeeee.eth,Luckygrape,137,VOTE,False,1687682328,12,2,284053,0.9496892354087749,False
9090,renzogovernance.eth,Renzo Protocol,1,REZ,True,1721842186,12,179,284065,0.9497293556357217,False
9091,bewithyou.eth,bewithyou,1,VOTE,False,1690357195,12,12,284077,0.9497694758626685,False
9092,bennymtnez.eth,Gitcoin passport,1,VOTE,False,1697184421,12,22,284089,0.9498095960896152,False
9093,柒肆參.eth,Vonnie DAO,1,VOTE,False,1689137293,12,10,284101,0.949849716316562,False
9094,liuzuyi.eth,ii,1,VOTE,False,1690356740,12,19,284113,0.9498898365435087,False
9095,theunitedstatesvirginislands.eth,LongAubrecht,1,RHC-DAO,False,1663581633,12,23,284125,0.9499299567704554,False
9096,ccloo.eth,northlLo Social,1,VOTE,True,1698468060,12,13,284137,0.9499700769974022,False
9097,7llyc.eth,YCCC,1,VOTE,False,1689651724,12,10,284149,0.950010197224349,False
9098,wanderersdao.eth,WanderersDAO,1,WDS,False,1676172425,12,77,284161,0.9500503174512958,False
9099,opportunitycrypto.eth,OPYx DAO,137,OPY,False,1715017496,12,3,284173,0.9500904376782424,False
9100,swaping.eth,mierk,56,HUWA,False,1637389512,12,14,284185,0.9501305579051892,False
9101,smartpunk.eth,UNIT,1,UNIT,False,1698066019,12,8,284197,0.950170678132136,False
9102,neo.freesubs.eth,NEODAO,42161,ETH,False,1687568731,12,1,284209,0.9502107983590827,False
9103,inmathwetrust.eth,inmathwetrust,137,vote,False,1655698813,12,61,284221,0.9502509185860295,False
9104,forcestalker.eth,Hasbik ebanat toporogiy,1,VOTE,False,1697119777,12,11,284233,0.9502910388129763,False
9105,aigcarticle.eth,Ayger Mayzer,1,ETH,True,1703411839,12,13,284245,0.9503311590399229,False
9106,bigrod.eth,roDAO,137,MATIC,False,1690256285,12,2,284257,0.9503712792668697,False
9107,therandomdao.eth,The RandomDao,1,RND,False,1644390780,12,81,284269,0.9504113994938165,False
9108,meebitsdao-test.eth,MeebitsDAO Test,80001,MDAOMT,True,1622034524,12,0,284281,0.9504515197207632,False
9109,toddto.eth,Toddto Polls,324,VOTE,False,1710145401,12,11,284293,0.95049163994771,False
9110,努力的老王.eth,老王的投票圈,324,ETH,True,1691931166,12,12,284305,0.9505317601746567,False
9111,crd.eth,CRD Network,1,CRD,False,1618478547,12,2,284317,0.9505718804016035,False
9112,blockyu.eth,BLOCK鱼,56,blockyu,False,1628565326,12,50,284329,0.9506120006285502,False
9113,restoretruth.eth,Restore Truth Token,56,VOTE,False,1676066050,12,25,284341,0.950652120855497,False
9114,dikrass.eth,Di Krass,1,VOTE,False,1690215525,12,7,284353,0.9506922410824438,False
9115,polis-dao.eth,Polis DAO,333999,POLIS,False,1632498822,12,20,284365,0.9507323613093904,False
9116,ppliu.eth,ppliu,1,VOTE,False,1687702798,12,1,284377,0.9507724815363372,False
9117,pup.serjikk84.eth,Pipka,1,VOTE,False,1708114937,12,12,284389,0.950812601763284,False
9118,generationp.eth,Macker of Profit DAO,1,MERGE,False,1711121722,12,7,284401,0.9508527219902307,False
9119,54499.eth,dao,1,VOTE,False,1693280281,12,3,284413,0.9508928422171775,False
9120,senixel.eth,Senixel,137,MATIC,False,1706956963,12,9,284425,0.9509329624441242,False
9121,oxluffy.eth,OxLuffy,1,MATIC,False,1695855832,12,9,284437,0.950973082671071,False
9122,catorange.eth,Orange's Space,1,GTC,False,1688814942,12,3,284449,0.9510132028980177,False
9123,checkstoken.eth,$CHECKS Token,1,CHECKS,False,1683179944,12,71,284461,0.9510533231249645,False
9124,test1534525.eth,Test1534525,11297108109,TST,True,1629858004,12,1,284473,0.9510934433519113,False
9125,likeretweet.eth,Like Retweet Dao,1,MERGE,False,1711177977,12,4,284485,0.951133563578858,False
9126,travel.freesubs.eth,TRAVELDAO,42161,ETH,False,1687568787,12,1,284497,0.9511736838058047,False
9127,parachutedao.eth,Parachute DAO,1,PAR,False,1629489306,12,29,284509,0.9512138040327515,False
9128,nhattan.eth,test111,1,stETH,False,1720005948,12,1,284521,0.9512539242596982,False
9129,asdffs.eth,a,1,ETH,False,1689839916,12,0,284533,0.951294044486645,False
9130,bb3bb.eth,bb3bb,1,bb,False,1696386341,12,13,284545,0.9513341647135918,False
9131,pitucobranquinha.eth,pitucobranquinha,1,PITUCO,False,1696090860,12,7,284557,0.9513742849405384,False
9132,transist.eth,amoy,1,VOTE,False,1707814146,12,9,284569,0.9514144051674852,False
9133,peapodssnapshot.eth,Peapods Finance,42161,PEAS,False,1717495460,12,6,284581,0.951454525394432,False
9134,video.freesubs.eth,VIDEODAO,42161,ETH,False,1687510079,12,1,284593,0.9514946456213788,False
9135,guozihandehuixuejihua.eth,Gzh,1,VOTE,False,1719629509,12,1,284605,0.9515347658483255,False
9136,pretzeldao.eth,Pretzel DAO,137,AMB,False,1646335328,12,24,284617,0.9515748860752722,False
9137,caiyubo888.eth,yuezige,1,VOTE,False,1688886220,12,10,284629,0.951615006302219,False
9138,usa.freesubs.eth,USADAO,42161,ETH,False,1687568787,12,3,284641,0.9516551265291657,False
9139,iamcampri.eth,Satoshi Friends,1,VOTE,False,1707420144,12,14,284653,0.9516952467561125,False
9140,pyrokid.eth,DEGENs,1,degen,True,1707423230,12,13,284665,0.9517353669830593,False
9141,info.freesubs.eth,INFODAO,42161,ETH,False,1687568787,12,1,284677,0.9517754872100059,False
9142,wentoshi.eth,wentoshi,1,ETH,False,1688877531,12,12,284689,0.9518156074369527,False
9143,theshy000.eth,LSR DAO,1,eth,False,1696303138,12,44,284701,0.9518557276638995,False
9144,burgercities.eth,BURGERCITIES,56,BURGER,False,1654515979,12,152,284713,0.9518958478908462,False
9145,htomskiy.eth,Htomskiy Space,1,VOTE,True,1662330399,12,10,284725,0.951935968117793,False
9146,kkk13.eth,yuurrt886,100,poap,False,1687499733,12,10,284737,0.9519760883447398,False
9147,coinside01.eth,Coin Side,1,VOTE,False,1711690483,12,35,284749,0.9520162085716865,False
9148,degentoonz.eth,Degen Toonz,1,TOONZ,False,1646478911,12,216,284761,0.9520563287986332,False
9149,club.joints.eth,CLUBDAO,1,ETH,False,1687573902,12,1,284773,0.95209644902558,False
9150,theallknowing.eth,Apple pie,1,VOTE,False,1687372201,12,1,284785,0.9521365692525268,False
9151,fenmi.eth,ZKMIMA,1,RHC-DAO,False,1663486743,12,32,284797,0.9521766894794735,False
9152,daouniverse.eth,DAO Universe,1,GCR,False,1645113903,12,4,284809,0.9522168097064202,False
9153,cryptovas.eth,Cookie DAO,1,VOTE,False,1706952773,12,4,284821,0.952256929933367,False
9154,0xcaci.eth,0xCaci,1,KOL,False,1645940417,12,2,284833,0.9522970501603137,False
9155,ncrypt30.eth,Sequoia DAO,1,ETH,False,1656424638,12,1,284845,0.9523371703872605,False
9156,shroomz.eth,shroomDAO,1,SHROOMDAO,False,1631147723,12,64,284857,0.9523772906142073,False
9157,newjenskins.eth,JEN Protocol DAO,1,VOTE,True,1662203829,12,10,284869,0.9524174108411539,False
9158,blizzardmoney.eth,Blizzard Money,56,GALE,False,1630686401,12,20,284881,0.9524575310681007,False
9159,a777mp77.eth,ZKmaninblack,1,VOTE,False,1708029468,12,9,284893,0.9524976512950475,False
9160,ballena.eth,ballena.io,56,BALLE,False,1615735114,12,3,284905,0.9525377715219943,False
9161,zksyncpro.eth,Zksyncpro,1,Vote,False,1709814430,12,15,284917,0.952577891748941,False
9162,sosme.eth,sos labs,1,sos,False,1694756049,12,7,284929,0.9526180119758877,False
9163,hoefat.eth,zzzkkk,1,VOTE,True,1694854001,12,12,284941,0.9526581322028345,False
9164,league-of-shadows.eth,League,1,VOTE,False,1696612540,12,24,284953,0.9526982524297812,False
9165,cryptoclarity2.eth,Jigglys domain,137,MATIC,True,1707345886,12,14,284965,0.952738372656728,False
9166,kangal-bsc.eth,Kangal (BSC),56,bKANGAL,False,1615473828,12,4,284977,0.9527784928836748,False
9167,starplatinumdao.eth,Star Platinum DAO,1,JOJO,True,1656197774,12,1,284989,0.9528186131106215,False
9168,community7.eth,McDonalds DAO,1,MERGE,False,1711122367,12,4,285001,0.9528587333375682,False
9169,gabrielbourgaultbf.eth,gabrielbourgaultbf,1,VOTE,False,1706954733,12,12,285013,0.952898853564515,False
9170,anpingdao.eth,AnPingDAO,1,sky,False,1658747775,12,20,285025,0.9529389737914618,False
9171,firstmann.eth,Firstmann DAO,1,MERGE,False,1711169768,12,3,285037,0.9529790940184085,False
9172,lastofuss.eth,Scamsung crypto,137,VOTE,False,1703335435,12,16,285049,0.9530192142453553,False
9173,remortgaging.eth,Airdrop 608A,1,VOTE,False,1714724222,12,6,285061,0.953059334472302,False
9174,kriola.eth,Kriola Network,1,eth,True,1703678585,12,13,285073,0.9530994546992487,False
9175,20mintdao.eth,20 Mint DAO,1,20MT,False,1664195089,12,17,285085,0.9531395749261955,False
9176,infinitydao.eth,Infinity DAO,1,IT,False,1628363205,12,9,285097,0.9531796951531423,False
9177,8858686.eth,2w2,1,MATIC,False,1688039453,12,7,285109,0.953219815380089,False
9178,ooooa.eth,吃货大爆炸,1,VOTE,False,1691505059,12,78,285121,0.9532599356070357,False
9179,cryptoapeisme.eth,Crypto Ape Is Me!,1,VOTE,False,1687037809,12,0,285133,0.9533000558339825,False
9180,heroez.eth,Heroez,1,HRZ,False,1664729249,12,48,285145,0.9533401760609292,False
9181,nb221.eth,sf4ewfqwf,1,VOTE,False,1690633163,12,3,285157,0.953380296287876,False
9182,poseidon333.eth,TEST,1,VOTE,False,1691519296,12,0,285169,0.9534204165148228,False
9183,aura888.eth,proposal,1,VOTE,False,1691527976,12,5,285181,0.9534605367417694,False
9184,rohogaka.eth,Rohogaka Test Space,1,VPP,False,1661935233,12,3,285193,0.9535006569687162,False
9185,cryptomathieu.eth,NFT Flash,80001,AMXM,True,1643204523,12,5,285205,0.953540777195663,False
9186,web3drops.eth,DegenRekt,137,VOTE,True,1689251240,12,8,285217,0.9535808974226098,False
9187,surewecandoit.eth,Sure Dao,1,ETH,False,1689496894,12,11,285229,0.9536210176495565,False
9188,somamas.eth,Somamas,137,PASS,True,1704917604,12,5,285241,0.9536611378765033,False
9189,wujie1888.eth,wujie1888,1,VOTE,False,1689499257,12,6,285253,0.95370125810345,False
9190,849120.eth,payt!,1,VOTE,False,1688036352,12,2,285265,0.9537413783303967,False
9191,inkonbtc.eth,inkisforthepeople,1,ETH,False,1708399483,12,8,285277,0.9537814985573435,False
9192,medievaldao.eth,Medieval DAO,4,MATRIXDAO_NFT,False,1647530643,12,3,285289,0.9538216187842903,False
9193,btt.freesubs.eth,BTTDAO,42161,ETH,False,1687567417,12,2,285301,0.953861739011237,False
9194,flightdispatcher.eth,cherdao,1,VOTE,False,1703055552,12,0,285313,0.9539018592381837,False
9195,mongush.eth,Snapshot of our community,1,VOTE,False,1691589182,12,14,285325,0.9539419794651305,False
9196,biohackerdao.eth,BiohackerDAO,1,BIOHACK,False,1732853703,12,21,285337,0.9539820996920773,False
9197,160eman.eth,160 network team,1,VOTE,False,1691606354,12,2,285349,0.954022219919024,False
9198,mtswz.eth,mtswz,1,VOTE,False,1690608051,12,71,285361,0.9540623401459708,False
9199,proofofgood.eth,Proof of Good DAO,137,POGP,False,1643356194,12,88,285373,0.9541024603729175,False
9200,alstonace.eth,abc,1,VOTE,False,1688042227,12,4,285385,0.9541425805998642,False
9201,adhdguy.eth,mac10,324,ETH,False,1688722424,12,0,285397,0.954182700826811,False
9202,ape6743.eth,BBA,1,BBA,False,1642605718,12,1,285409,0.9542228210537578,False
9203,zhangjidong778899.eth,123.ado,1,VOTE,False,1701757554,12,1,285421,0.9542629412807045,False
